Case ID,Activity,Complete Timestamp,role
868,Analyze,2024-01-04 03:23:59,Agent L2
868,Resolve,2024-01-04 09:49:35,Agent L2
868,Close,2024-01-04 09:55:03,Agent L1
869,Register,2024-01-02 17:41:00,Agent L1
869,Classify,2024-01-02 17:57:16,Agent L1
869,Analyze,2024-01-02 23:47:24,Agent L2
869,Escalate,2024-01-03 00:55:18,Supervisor
869,Analyze,2024-01-03 05:40:23,Agent L2
869,Analyze,2024-01-03 13:58:54,Agent L2
869,Wait,2024-01-04 15:57:58,Queue
869,Analyze,2024-01-04 21:53:56,Agent L2
869,Escalate,2024-01-04 23:06:30,Supervisor
869,Analyze,2024-01-05 05:45:01,Agent L2
869,Escalate,2024-01-05 06:56:25,Supervisor
869,Analyze,2024-01-05 14:05:35,Agent L2
869,Resolve,2024-01-05 22:43:09,Agent L2
869,Close,2024-01-05 22:46:30,Agent L1
870,Register,2024-01-01 13:08:00,Agent L1
870,Classify,2024-01-01 13:24:39,Agent L1
870,Analyze,2024-01-01 19:37:22,Agent L2
870,Resolve,2024-01-02 03:30:25,Agent L2
870,Close,2024-01-02 03:38:08,Agent L1
871,Register,2024-01-03 10:49:00,Agent L1
871,Classify,2024-01-03 11:05:01,Agent L1
871,Analyze,2024-01-03 18:02:25,Agent L2
871,Analyze,2024-01-04 04:27:37,Agent L2
871,Resolve,2024-01-04 10:26:00,Agent L2
871,Close,2024-01-04 10:31:56,Agent L1
872,Register,2024-01-02 04:51:00,Agent L1
872,Classify,2024-01-02 05:06:07,Agent L1
872,Analyze,2024-01-02 10:42:04,Agent L2
872,Escalate,2024-01-02 12:19:21,Supervisor
872,Resolve,2024-01-02 22:06:12,Agent L2
872,Close,2024-01-02 22:15:26,Agent L1
873,Register,2024-01-01 17:15:00,Agent L1
873,Classify,2024-01-01 17:29:58,Agent L1
873,Analyze,2024-01-01 21:20:03,Agent L2
873,Wait,2024-01-02 15:36:16,Queue
873,Escalate,2024-01-02 17:04:44,Supervisor
873,Resolve,2024-01-02 22:28:31,Agent L2
873,Resolve,2024-01-03 10:50:48,Agent L2
873,Resolve,2024-01-03 16:17:52,Agent L2
873,Close,2024-01-03 16:24:29,Agent L1
874,Register,2024-01-02 16:15:00,Agent L1
874,Classify,2024-01-02 16:35:15,Agent L1
874,Analyze,2024-01-03 02:53:37,Agent L2
874,Resolve,2024-01-03 15:52:08,Agent L2
874,Analyze,2024-01-03 20:37:35,Agent L2
874,Analyze,2024-01-04 03:36:36,Agent L2
874,Resolve,2024-01-04 13:47:23,Agent L2
874,Resolve,2024-01-04 20:24:02,Agent L2
874,Close,2024-01-04 20:30:52,Agent L1
875,Register,2024-01-03 10:00:00,Agent L1
875,Classify,2024-01-03 10:10:25,Agent L1
875,Analyze,2024-01-03 15:28:37,Agent L2
875,Resolve,2024-01-03 22:02:33,Agent L2
875,Close,2024-01-03 22:06:42,Agent L1
876,Register,2024-01-02 11:55:00,Agent L1
876,Classify,2024-01-02 12:10:22,Agent L1
876,Analyze,2024-01-02 19:44:10,Agent L2
876,Wait,2024-01-03 05:51:33,Queue
876,Analyze,2024-01-03 15:41:56,Agent L2
876,Resolve,2024-01-03 23:30:48,Agent L2
876,Close,2024-01-03 23:34:15,Agent L1
877,Register,2024-01-02 20:34:00,Agent L1
877,Classify,2024-01-02 20:46:33,Agent L1
877,Escalate,2024-01-02 23:02:50,Supervisor
877,Analyze,2024-01-03 03:27:02,Agent L2
877,Analyze,2024-01-03 08:23:34,Agent L2
877,Wait,2024-01-03 14:44:30,Queue
877,Wait,2024-01-04 00:43:26,Queue
877,Wait,2024-01-04 21:46:07,Queue
877,Wait,2024-01-05 11:03:01,Queue
877,Analyze,2024-01-05 17:37:48,Agent L2
877,Wait,2024-01-07 10:04:37,Queue
877,Close,2024-01-07 10:14:30,Agent L1
878,Register,2024-01-03 13:37:00,Agent L1
878,Classify,2024-01-03 13:49:19,Agent L1
878,Analyze,2024-01-03 19:08:06,Agent L2
878,Escalate,2024-01-03 20:59:35,Supervisor
878,Resolve,2024-01-04 02:55:54,Agent L2
878,Wait,2024-01-04 19:02:00,Queue
878,Resolve,2024-01-05 01:57:15,Agent L2
878,Resolve,2024-01-05 11:06:52,Agent L2
878,Close,2024-01-05 11:10:33,Agent L1
879,Register,2024-01-03 02:51:00,Agent L1
879,Classify,2024-01-03 03:01:40,Agent L1
879,Analyze,2024-01-03 07:57:40,Agent L2
879,Resolve,2024-01-03 22:22:55,Agent L2
879,Close,2024-01-03 22:29:22,Agent L1
880,Register,2024-01-01 08:36:00,Agent L1
880,Classify,2024-01-01 08:56:33,Agent L1
880,Resolve,2024-01-01 21:20:43,Agent L2
880,Resolve,2024-01-02 03:28:54,Agent L2
880,Wait,2024-01-04 02:45:20,Queue
880,Resolve,2024-01-04 09:01:47,Agent L2
880,Wait,2024-01-05 18:51:02,Queue
880,Resolve,2024-01-06 02:45:40,Agent L2
880,Close,2024-01-06 02:51:04,Agent L1
881,Register,2024-01-03 14:56:00,Agent L1
881,Classify,2024-01-03 15:03:05,Agent L1
881,Analyze,2024-01-03 20:08:10,Agent L2
881,Escalate,2024-01-03 21:29:23,Supervisor
881,Analyze,2024-01-04 01:34:18,Agent L2
881,Resolve,2024-01-04 12:43:22,Agent L2
881,Resolve,2024-01-05 04:10:41,Agent L2
881,Close,2024-01-05 04:16:15,Agent L1
882,Register,2024-01-02 18:36:00,Agent L1
882,Classify,2024-01-02 18:49:10,Agent L1
882,Analyze,2024-01-03 02:44:37,Agent L2
882,Analyze,2024-01-03 11:25:13,Agent L2
882,Analyze,2024-01-03 14:05:22,Agent L2
882,Wait,2024-01-04 09:02:03,Queue
882,Analyze,2024-01-04 17:55:22,Agent L2
882,Escalate,2024-01-04 19:58:27,Supervisor
882,Analyze,2024-01-05 01:53:30,Agent L2
882,Resolve,2024-01-05 08:59:09,Agent L2
882,Resolve,2024-01-05 17:26:45,Agent L2
882,Close,2024-01-05 17:28:13,Agent L1
883,Register,2024-01-02 11:08:00,Agent L1
883,Classify,2024-01-02 11:18:29,Agent L1
883,Analyze,2024-01-02 15:00:16,Agent L2
883,Analyze,2024-01-02 18:21:57,Agent L2
883,Wait,2024-01-03 15:05:50,Queue
883,Resolve,2024-01-04 00:06:51,Agent L2
883,Close,2024-01-04 00:16:38,Agent L1
884,Register,2024-01-02 07:57:00,Agent L1
884,Classify,2024-01-02 08:13:11,Agent L1
884,Resolve,2024-01-02 22:15:15,Agent L2
884,Resolve,2024-01-03 04:07:42,Agent L2
884,Analyze,2024-01-03 14:33:43,Agent L2
884,Resolve,2024-01-04 03:03:59,Agent L2
884,Close,2024-01-04 03:10:23,Agent L1
885,Register,2024-01-01 09:43:00,Agent L1
885,Classify,2024-01-01 09:55:38,Agent L1
885,Analyze,2024-01-01 20:21:35,Agent L2
885,Resolve,2024-01-02 07:44:14,Agent L2
885,Close,2024-01-02 07:48:12,Agent L1
886,Register,2024-01-02 12:47:00,Agent L1
886,Classify,2024-01-02 12:59:58,Agent L1
886,Analyze,2024-01-02 23:06:27,Agent L2
886,Resolve,2024-01-03 04:19:54,Agent L2
886,Analyze,2024-01-03 09:27:53,Agent L2
886,Resolve,2024-01-03 19:38:10,Agent L2
886,Wait,2024-01-05 07:57:59,Queue
886,Wait,2024-01-06 06:39:16,Queue
886,Resolve,2024-01-06 12:32:24,Agent L2
886,Wait,2024-01-06 20:03:21,Queue
886,Resolve,2024-01-07 01:42:26,Agent L2
886,Close,2024-01-07 01:46:47,Agent L1
887,Register,2024-01-01 22:18:00,Agent L1
887,Classify,2024-01-01 22:32:11,Agent L1
887,Analyze,2024-01-02 03:47:30,Agent L2
887,Escalate,2024-01-02 05:08:42,Supervisor
887,Resolve,2024-01-02 11:39:47,Agent L2
887,Close,2024-01-02 11:46:13,Agent L1
888,Register,2024-01-02 03:19:00,Agent L1
888,Classify,2024-01-02 03:40:49,Agent L1
888,Escalate,2024-01-02 05:08:38,Supervisor
888,Analyze,2024-01-02 10:31:15,Agent L2
888,Escalate,2024-01-02 12:02:37,Supervisor
888,Resolve,2024-01-02 19:32:58,Agent L2
888,Wait,2024-01-03 17:44:07,Queue
888,Escalate,2024-01-03 18:38:46,Supervisor
888,Analyze,2024-01-04 01:50:17,Agent L2
888,Analyze,2024-01-04 07:02:38,Agent L2
888,Resolve,2024-01-04 15:37:49,Agent L2
888,Close,2024-01-04 15:47:56,Agent L1
889,Register,2024-01-03 16:14:00,Agent L1
889,Classify,2024-01-03 16:31:02,Agent L1
889,Analyze,2024-01-04 00:29:29,Agent L2
889,Resolve,2024-01-04 09:05:34,Agent L2
889,Close,2024-01-04 09:16:26,Agent L1
890,Register,2024-01-01 11:22:00,Agent L1
890,Classify,2024-01-01 11:31:34,Agent L1
890,Analyze,2024-01-01 19:25:29,Agent L2
890,Analyze,2024-01-01 23:42:34,Agent L2
890,Close,2024-01-01 23:45:55,Agent L1
891,Register,2024-01-02 03:26:00,Agent L1
891,Classify,2024-01-02 03:52:06,Agent L1
891,Analyze,2024-01-02 08:13:49,Agent L2
891,Wait,2024-01-02 21:33:14,Queue
891,Resolve,2024-01-03 05:55:45,Agent L2
891,Close,2024-01-03 06:01:13,Agent L1
892,Register,2024-01-01 17:23:00,Agent L1
892,Classify,2024-01-01 17:41:06,Agent L1
892,Analyze,2024-01-01 21:37:04,Agent L2
892,Wait,2024-01-02 21:02:26,Queue
892,Resolve,2024-01-03 03:43:49,Agent L2
892,Resolve,2024-01-03 08:28:16,Agent L2
892,Close,2024-01-03 08:34:40,Agent L1
893,Register,2024-01-02 16:50:00,Agent L1
893,Classify,2024-01-02 17:03:07,Agent L1
893,Analyze,2024-01-02 21:22:25,Agent L2
893,Wait,2024-01-03 21:29:59,Queue
893,Resolve,2024-01-04 04:05:18,Agent L2
893,Close,2024-01-04 04:10:40,Agent L1
894,Register,2024-01-03 04:27:00,Agent L1
894,Classify,2024-01-03 04:49:01,Agent L1
894,Escalate,2024-01-03 05:54:35,Supervisor
894,Analyze,2024-01-03 13:02:15,Agent L2
894,Escalate,2024-01-03 14:41:40,Supervisor
894,Analyze,2024-01-03 20:09:32,Agent L2
894,Wait,2024-01-04 14:25:29,Queue
894,Resolve,2024-01-04 18:06:31,Agent L2
894,Resolve,2024-01-04 23:06:48,Agent L2
894,Close,2024-01-04 23:12:05,Agent L1
895,Register,2024-01-01 21:29:00,Agent L1
895,Classify,2024-01-01 21:53:21,Agent L1
895,Wait,2024-01-03 10:40:26,Queue
895,Resolve,2024-01-03 23:30:59,Agent L2
895,Close,2024-01-03 23:40:34,Agent L1
896,Register,2024-01-01 23:02:00,Agent L1
896,Classify,2024-01-01 23:17:05,Agent L1
896,Analyze,2024-01-02 07:30:29,Agent L2
896,Resolve,2024-01-02 20:48:37,Agent L2
896,Close,2024-01-02 20:55:39,Agent L1
897,Register,2024-01-03 14:12:00,Agent L1
897,Classify,2024-01-03 14:34:12,Agent L1
897,Analyze,2024-01-03 18:38:19,Agent L2
897,Resolve,2024-01-04 05:01:39,Agent L2
897,Close,2024-01-04 05:06:47,Agent L1
898,Register,2024-01-02 23:57:00,Agent L1
898,Classify,2024-01-03 00:18:23,Agent L1
898,Analyze,2024-01-03 06:14:44,Agent L2
898,Resolve,2024-01-03 15:59:08,Agent L2
898,Close,2024-01-03 16:03:44,Agent L1
899,Register,2024-01-01 23:59:00,Agent L1
899,Classify,2024-01-02 00:21:54,Agent L1
899,Analyze,2024-01-02 05:33:48,Agent L2
899,Resolve,2024-01-02 16:21:28,Agent L2
899,Close,2024-01-02 16:26:38,Agent L1
900,Register,2024-01-02 10:10:00,Agent L1
900,Classify,2024-01-02 10:24:32,Agent L1
900,Escalate,2024-01-02 12:20:06,Supervisor
900,Analyze,2024-01-02 19:54:48,Agent L2
900,Analyze,2024-01-03 01:28:27,Agent L2
900,Wait,2024-01-03 14:32:08,Queue
900,Analyze,2024-01-03 21:21:27,Agent L2
900,Resolve,2024-01-04 01:53:44,Agent L2
900,Wait,2024-01-04 15:12:16,Queue
900,Close,2024-01-04 15:18:15,Agent L1
901,Register,2024-01-02 14:11:00,Agent L1
901,Classify,2024-01-02 14:23:08,Agent L1
901,Escalate,2024-01-02 16:24:10,Supervisor
901,Analyze,2024-01-02 20:56:12,Agent L2
901,Escalate,2024-01-02 23:09:29,Supervisor
901,Analyze,2024-01-03 03:08:22,Agent L2
901,Resolve,2024-01-03 10:13:23,Agent L2
901,Resolve,2024-01-03 15:41:00,Agent L2
901,Close,2024-01-03 15:55:29,Agent L1
902,Register,2024-01-02 07:05:00,Agent L1
902,Classify,2024-01-02 07:29:01,Agent L1
902,Analyze,2024-01-02 14:12:18,Agent L2
902,Escalate,2024-01-02 16:17:46,Supervisor
902,Analyze,2024-01-02 21:54:21,Agent L2
902,Resolve,2024-01-03 11:29:57,Agent L2
902,Close,2024-01-03 11:35:51,Agent L1
903,Register,2024-01-01 11:55:00,Agent L1
903,Classify,2024-01-01 12:29:25,Agent L1
903,Analyze,2024-01-01 17:42:19,Agent L2
903,Wait,2024-01-02 14:08:14,Queue
903,Resolve,2024-01-03 01:34:10,Agent L2
903,Close,2024-01-03 01:39:08,Agent L1
904,Register,2024-01-01 08:36:00,Agent L1
904,Classify,2024-01-01 09:01:07,Agent L1
904,Analyze,2024-01-01 12:35:01,Agent L2
904,Resolve,2024-01-01 19:30:25,Agent L2
904,Close,2024-01-01 19:39:22,Agent L1
905,Register,2024-01-02 00:28:00,Agent L1
905,Classify,2024-01-02 00:45:22,Agent L1
905,Analyze,2024-01-02 05:06:02,Agent L2
905,Resolve,2024-01-02 12:20:03,Agent L2
905,Wait,2024-01-04 10:33:46,Queue
905,Escalate,2024-01-04 11:39:27,Supervisor
905,Resolve,2024-01-04 18:21:15,Agent L2
905,Close,2024-01-04 18:25:46,Agent L1
906,Register,2024-01-01 10:12:00,Agent L1
906,Classify,2024-01-01 10:33:46,Agent L1
906,Analyze,2024-01-01 14:48:53,Agent L2
906,Wait,2024-01-02 02:40:52,Queue
906,Analyze,2024-01-02 06:19:35,Agent L2
906,Resolve,2024-01-02 18:52:47,Agent L2
906,Resolve,2024-01-03 00:22:45,Agent L2
906,Close,2024-01-03 00:26:49,Agent L1
907,Register,2024-01-02 23:25:00,Agent L1
907,Classify,2024-01-02 23:38:08,Agent L1
907,Analyze,2024-01-03 06:09:08,Agent L2
907,Resolve,2024-01-03 12:49:23,Agent L2
907,Close,2024-01-03 12:56:13,Agent L1
908,Register,2024-01-02 21:32:00,Agent L1
908,Classify,2024-01-02 21:51:40,Agent L1
908,Analyze,2024-01-03 00:42:21,Agent L2
908,Resolve,2024-01-03 08:07:42,Agent L2
908,Wait,2024-01-04 02:47:45,Queue
908,Analyze,2024-01-04 08:14:14,Agent L2
908,Wait,2024-01-05 03:30:58,Queue
908,Analyze,2024-01-05 09:27:16,Agent L2
908,Close,2024-01-05 09:33:11,Agent L1
909,Register,2024-01-03 11:07:00,Agent L1
909,Classify,2024-01-03 11:22:00,Agent L1
909,Analyze,2024-01-03 19:28:33,Agent L2
909,Resolve,2024-01-04 02:15:07,Agent L2
909,Close,2024-01-04 02:18:14,Agent L1
910,Register,2024-01-01 19:34:00,Agent L1
910,Classify,2024-01-01 20:01:25,Agent L1
910,Analyze,2024-01-02 03:32:59,Agent L2
910,Analyze,2024-01-02 07:42:32,Agent L2
910,Analyze,2024-01-02 12:50:10,Agent L2
910,Escalate,2024-01-02 14:08:47,Supervisor
910,Resolve,2024-01-02 19:56:17,Agent L2
910,Close,2024-01-02 19:59:59,Agent L1
911,Register,2024-01-02 18:25:00,Agent L1
911,Classify,2024-01-02 18:46:42,Agent L1
911,Escalate,2024-01-02 20:39:50,Supervisor
911,Analyze,2024-01-03 04:19:04,Agent L2
911,Escalate,2024-01-03 06:50:22,Supervisor
911,Analyze,2024-01-03 13:22:26,Agent L2
911,Close,2024-01-03 13:26:37,Agent L1
912,Register,2024-01-03 13:50:00,Agent L1
912,Classify,2024-01-03 14:04:39,Agent L1
912,Analyze,2024-01-03 19:30:40,Agent L2
912,Resolve,2024-01-03 22:28:27,Agent L2
912,Close,2024-01-03 22:33:22,Agent L1
913,Register,2024-01-02 15:23:00,Agent L1
913,Classify,2024-01-02 15:38:41,Agent L1
913,Wait,2024-01-03 08:39:33,Queue
913,Resolve,2024-01-03 17:49:42,Agent L2
913,Close,2024-01-03 17:54:36,Agent L1
914,Register,2024-01-01 23:38:00,Agent L1
914,Classify,2024-01-01 23:51:13,Agent L1
914,Analyze,2024-01-02 02:15:00,Agent L2
914,Wait,2024-01-03 03:48:40,Queue
914,Analyze,2024-01-03 10:26:25,Agent L2
914,Resolve,2024-01-03 21:14:19,Agent L2
914,Resolve,2024-01-04 02:21:49,Agent L2
914,Close,2024-01-04 02:25:21,Agent L1
915,Register,2024-01-03 12:41:00,Agent L1
915,Classify,2024-01-03 12:58:58,Agent L1
915,Analyze,2024-01-03 21:25:20,Agent L2
915,Wait,2024-01-05 13:37:28,Queue
915,Analyze,2024-01-05 16:23:38,Agent L2
915,Escalate,2024-01-05 17:56:43,Supervisor
915,Analyze,2024-01-06 01:12:49,Agent L2
915,Resolve,2024-01-06 12:52:35,Agent L2
915,Close,2024-01-06 13:01:50,Agent L1
916,Register,2024-01-02 21:03:00,Agent L1
916,Classify,2024-01-02 21:13:19,Agent L1
916,Analyze,2024-01-03 14:01:44,Agent L2
916,Resolve,2024-01-04 01:05:27,Agent L2
916,Close,2024-01-04 01:10:30,Agent L1
917,Register,2024-01-03 19:34:00,Agent L1
917,Classify,2024-01-03 19:45:45,Agent L1
917,Analyze,2024-01-04 00:29:07,Agent L2
917,Resolve,2024-01-04 10:42:57,Agent L2
917,Close,2024-01-04 11:01:18,Agent L1
918,Register,2024-01-02 05:53:00,Agent L1
918,Classify,2024-01-02 06:14:22,Agent L1
918,Analyze,2024-01-02 09:03:40,Agent L2
918,Escalate,2024-01-02 10:26:37,Supervisor
918,Resolve,2024-01-02 12:52:21,Agent L2
918,Close,2024-01-02 12:58:40,Agent L1
919,Register,2024-01-02 09:28:00,Agent L1
919,Classify,2024-01-02 09:46:05,Agent L1
919,Analyze,2024-01-02 14:06:28,Agent L2
919,Resolve,2024-01-02 21:50:31,Agent L2
919,Close,2024-01-02 22:00:13,Agent L1
920,Register,2024-01-03 11:40:00,Agent L1
920,Classify,2024-01-03 11:54:55,Agent L1
920,Analyze,2024-01-03 17:59:50,Agent L2
920,Escalate,2024-01-03 19:08:22,Supervisor
920,Resolve,2024-01-03 23:15:46,Agent L2
920,Resolve,2024-01-04 08:33:33,Agent L2
920,Resolve,2024-01-04 17:03:04,Agent L2
920,Close,2024-01-04 17:05:20,Agent L1
921,Register,2024-01-02 13:22:00,Agent L1
921,Classify,2024-01-02 13:40:33,Agent L1
921,Analyze,2024-01-02 17:54:26,Agent L2
921,Escalate,2024-01-02 18:49:34,Supervisor
921,Analyze,2024-01-02 23:26:26,Agent L2
921,Analyze,2024-01-03 05:37:28,Agent L2
921,Analyze,2024-01-03 11:16:12,Agent L2
921,Escalate,2024-01-03 11:57:31,Supervisor
921,Resolve,2024-01-03 18:49:34,Agent L2
921,Close,2024-01-03 18:55:22,Agent L1
922,Register,2024-01-01 19:50:00,Agent L1
922,Classify,2024-01-01 20:05:49,Agent L1
922,Analyze,2024-01-02 00:30:56,Agent L2
922,Escalate,2024-01-02 02:13:10,Supervisor
922,Wait,2024-01-03 07:46:47,Queue
922,Resolve,2024-01-03 19:06:10,Agent L2
922,Close,2024-01-03 19:13:18,Agent L1
923,Register,2024-01-02 02:50:00,Agent L1
923,Classify,2024-01-02 03:03:54,Agent L1
923,Analyze,2024-01-02 12:05:32,Agent L2
923,Wait,2024-01-02 21:47:42,Queue
923,Analyze,2024-01-03 05:07:14,Agent L2
923,Escalate,2024-01-03 06:10:01,Supervisor
923,Analyze,2024-01-03 10:44:58,Agent L2
923,Analyze,2024-01-03 15:40:18,Agent L2
923,Wait,2024-01-05 04:26:55,Queue
923,Resolve,2024-01-05 10:07:45,Agent L2
923,Resolve,2024-01-05 20:35:09,Agent L2
923,Close,2024-01-05 20:37:52,Agent L1
924,Register,2024-01-01 13:18:00,Agent L1
924,Classify,2024-01-01 13:31:15,Agent L1
924,Analyze,2024-01-01 18:35:56,Agent L2
924,Resolve,2024-01-02 02:43:45,Agent L2
924,Close,2024-01-02 02:46:38,Agent L1
925,Register,2024-01-02 04:01:00,Agent L1
925,Classify,2024-01-02 04:16:32,Agent L1
925,Escalate,2024-01-02 05:10:30,Supervisor
925,Analyze,2024-01-02 11:38:10,Agent L2
925,Wait,2024-01-03 15:25:51,Queue
925,Resolve,2024-01-03 21:33:30,Agent L2
925,Close,2024-01-03 21:43:19,Agent L1
926,Register,2024-01-02 02:17:00,Agent L1
926,Classify,2024-01-02 02:32:41,Agent L1
926,Analyze,2024-01-02 08:32:03,Agent L2
926,Resolve,2024-01-02 16:31:43,Agent L2
926,Close,2024-01-02 16:35:33,Agent L1
927,Register,2024-01-02 04:48:00,Agent L1
927,Classify,2024-01-02 05:07:37,Agent L1
927,Analyze,2024-01-02 09:17:26,Agent L2
927,Resolve,2024-01-02 15:29:49,Agent L2
927,Wait,2024-01-03 17:44:43,Queue
927,Resolve,2024-01-04 00:08:23,Agent L2
927,Close,2024-01-04 00:15:49,Agent L1
928,Register,2024-01-03 19:51:00,Agent L1
928,Classify,2024-01-03 20:03:15,Agent L1
928,Escalate,2024-01-03 23:04:28,Supervisor
928,Analyze,2024-01-04 03:59:21,Agent L2
928,Resolve,2024-01-04 09:03:58,Agent L2
928,Resolve,2024-01-04 16:40:37,Agent L2
928,Close,2024-01-04 16:51:57,Agent L1
929,Register,2024-01-02 10:17:00,Agent L1
929,Classify,2024-01-02 10:42:54,Agent L1
929,Escalate,2024-01-02 12:03:17,Supervisor
929,Analyze,2024-01-02 19:03:03,Agent L2
929,Resolve,2024-01-03 03:07:59,Agent L2
929,Analyze,2024-01-03 08:43:48,Agent L2
929,Escalate,2024-01-03 10:43:04,Supervisor
929,Resolve,2024-01-03 23:47:43,Agent L2
929,Resolve,2024-01-04 09:26:07,Agent L2
929,Close,2024-01-04 09:31:15,Agent L1
930,Register,2024-01-02 03:11:00,Agent L1
930,Classify,2024-01-02 03:33:33,Agent L1
930,Analyze,2024-01-02 10:07:55,Agent L2
930,Escalate,2024-01-02 12:21:26,Supervisor
930,Resolve,2024-01-02 16:45:11,Agent L2
930,Close,2024-01-02 16:50:03,Agent L1
931,Register,2024-01-03 15:30:00,Agent L1
931,Classify,2024-01-03 15:47:27,Agent L1
931,Escalate,2024-01-03 18:02:36,Supervisor
931,Resolve,2024-01-04 07:32:40,Agent L2
931,Close,2024-01-04 07:36:31,Agent L1
932,Register,2024-01-02 15:05:00,Agent L1
932,Classify,2024-01-02 15:25:36,Agent L1
932,Escalate,2024-01-02 17:23:40,Supervisor
932,Analyze,2024-01-02 22:40:34,Agent L2
932,Analyze,2024-01-03 16:34:52,Agent L2
932,Resolve,2024-01-04 04:26:56,Agent L2
932,Close,2024-01-04 04:32:24,Agent L1
933,Register,2024-01-03 05:56:00,Agent L1
933,Analyze,2024-01-03 11:33:26,Agent L2
933,Wait,2024-01-03 17:48:48,Queue
933,Analyze,2024-01-04 01:37:12,Agent L2
933,Wait,2024-01-04 16:28:07,Queue
933,Resolve,2024-01-04 21:02:02,Agent L2
933,Resolve,2024-01-05 01:08:38,Agent L2
933,Close,2024-01-05 01:17:18,Agent L1
934,Register,2024-01-01 13:56:00,Agent L1
934,Classify,2024-01-01 14:09:44,Agent L1
934,Analyze,2024-01-01 21:29:32,Agent L2
934,Escalate,2024-01-01 22:40:47,Supervisor
934,Close,2024-01-01 22:46:38,Agent L1
935,Register,2024-01-02 07:12:00,Agent L1
935,Classify,2024-01-02 07:24:07,Agent L1
935,Analyze,2024-01-02 10:35:34,Agent L2
935,Resolve,2024-01-02 23:46:44,Agent L2
935,Close,2024-01-02 23:53:19,Agent L1
936,Register,2024-01-02 16:11:00,Agent L1
936,Classify,2024-01-02 16:36:10,Agent L1
936,Analyze,2024-01-02 23:47:19,Agent L2
936,Resolve,2024-01-03 05:29:01,Agent L2
936,Close,2024-01-03 05:32:00,Agent L1
937,Register,2024-01-03 18:05:00,Agent L1
937,Classify,2024-01-03 18:46:39,Agent L1
937,Analyze,2024-01-04 00:51:15,Agent L2
937,Resolve,2024-01-04 05:58:57,Agent L2
937,Close,2024-01-04 06:05:07,Agent L1
938,Register,2024-01-03 18:38:00,Agent L1
938,Classify,2024-01-03 18:51:39,Agent L1
938,Analyze,2024-01-04 04:44:50,Agent L2
938,Resolve,2024-01-04 15:01:28,Agent L2
938,Close,2024-01-04 15:04:28,Agent L1
939,Register,2024-01-02 23:33:00,Agent L1
939,Analyze,2024-01-03 06:39:20,Agent L2
939,Analyze,2024-01-03 11:57:07,Agent L2
939,Resolve,2024-01-03 18:57:18,Agent L2
939,Close,2024-01-03 19:03:33,Agent L1
940,Register,2024-01-02 00:23:00,Agent L1
940,Classify,2024-01-02 00:38:58,Agent L1
940,Escalate,2024-01-02 02:56:20,Supervisor
940,Resolve,2024-01-02 13:21:58,Agent L2
940,Close,2024-01-02 13:29:57,Agent L1
941,Register,2024-01-03 04:26:00,Agent L1
941,Classify,2024-01-03 05:04:09,Agent L1
941,Wait,2024-01-05 18:38:13,Queue
941,Resolve,2024-01-06 00:22:52,Agent L2
941,Close,2024-01-06 00:25:53,Agent L1
942,Register,2024-01-02 23:58:00,Agent L1
942,Classify,2024-01-03 00:14:33,Agent L1
942,Analyze,2024-01-03 09:54:51,Agent L2
942,Wait,2024-01-05 12:59:11,Queue
942,Analyze,2024-01-05 17:15:26,Agent L2
942,Analyze,2024-01-06 01:10:22,Agent L2
942,Escalate,2024-01-06 02:45:43,Supervisor
942,Analyze,2024-01-06 09:39:34,Agent L2
942,Wait,2024-01-06 20:00:17,Queue
942,Escalate,2024-01-06 21:26:14,Supervisor
942,Analyze,2024-01-07 04:31:54,Agent L2
942,Wait,2024-01-08 02:25:46,Queue
942,Resolve,2024-01-08 07:03:31,Agent L2
942,Close,2024-01-08 07:08:00,Agent L1
943,Register,2024-01-01 16:49:00,Agent L1
943,Classify,2024-01-01 16:58:36,Agent L1
943,Resolve,2024-01-02 07:30:54,Agent L2
943,Resolve,2024-01-02 12:28:55,Agent L2
943,Resolve,2024-01-03 02:56:36,Agent L2
943,Resolve,2024-01-03 09:35:10,Agent L2
943,Close,2024-01-03 09:47:39,Agent L1
944,Register,2024-01-02 11:51:00,Agent L1
944,Classify,2024-01-02 12:15:15,Agent L1
944,Resolve,2024-01-02 20:39:50,Agent L2
944,Resolve,2024-01-03 04:26:46,Agent L2
944,Close,2024-01-03 04:31:19,Agent L1
945,Register,2024-01-03 08:28:00,Agent L1
945,Classify,2024-01-03 08:46:50,Agent L1
945,Escalate,2024-01-03 09:59:14,Supervisor
945,Analyze,2024-01-03 17:27:57,Agent L2
945,Resolve,2024-01-03 23:23:36,Agent L2
945,Close,2024-01-03 23:29:30,Agent L1
946,Register,2024-01-01 16:36:00,Agent L1
946,Classify,2024-01-01 16:51:05,Agent L1
946,Resolve,2024-01-01 21:04:18,Agent L2
946,Resolve,2024-01-02 08:44:22,Agent L2
946,Close,2024-01-02 08:50:06,Agent L1
947,Register,2024-01-01 16:04:00,Agent L1
947,Classify,2024-01-01 16:21:27,Agent L1
947,Analyze,2024-01-01 21:57:08,Agent L2
947,Resolve,2024-01-02 05:00:16,Agent L2
947,Close,2024-01-02 05:03:06,Agent L1
948,Register,2024-01-03 05:32:00,Agent L1
948,Classify,2024-01-03 05:50:38,Agent L1
948,Analyze,2024-01-03 10:54:03,Agent L2
948,Resolve,2024-01-03 18:15:59,Agent L2
948,Close,2024-01-03 18:26:12,Agent L1
