case_id,prefix,k,next_act
708,register classify analyze,2,analyze
708,register classify analyze analyze,3,escalate
708,register classify analyze analyze escalate,4,wait
708,register classify analyze analyze escalate wait,5,resolve
708,register classify analyze analyze escalate wait resolve,6,close
709,register,0,classify
709,register classify,1,analyze
709,register classify analyze,2,escalate
709,register classify analyze escalate,3,resolve
709,register classify analyze escalate resolve,4,close
710,register,0,classify
710,register classify,1,analyze
710,register classify analyze,2,resolve
710,register classify analyze resolve,3,close
711,register,0,classify
711,register classify,1,analyze
711,register classify analyze,2,resolve
711,register classify analyze resolve,3,close
712,register,0,classify
712,register classify,1,analyze
712,register classify analyze,2,resolve
712,register classify analyze resolve,3,close
713,register,0,classify
713,register classify,1,analyze
713,register classify analyze,2,escalate
713,register classify analyze escalate,3,resolve
713,register classify analyze escalate resolve,4,close
714,register,0,classify
714,register classify,1,analyze
714,register classify analyze,2,analyze
714,register classify analyze analyze,3,wait
714,register classify analyze analyze wait,4,analyze
714,register classify analyze analyze wait analyze,5,wait
714,register classify analyze analyze wait analyze wait,6,analyze
714,register classify analyze analyze wait analyze wait analyze,7,wait
714,register classify analyze analyze wait analyze wait analyze wait,8,analyze
714,register classify analyze analyze wait analyze wait analyze wait analyze,9,analyze
714,register classify analyze analyze wait analyze wait analyze wait analyze analyze,10,resolve
714,register classify analyze analyze wait analyze wait analyze wait analyze analyze resolve,11,wait
714,register classify analyze analyze wait analyze wait analyze wait analyze analyze resolve wait,12,close
715,register,0,classify
715,register classify,1,analyze
715,register classify analyze,2,escalate
715,register classify analyze escalate,3,wait
715,register classify analyze escalate wait,4,wait
715,register classify analyze escalate wait wait,5,wait
715,register classify analyze escalate wait wait wait,6,resolve
715,register classify analyze escalate wait wait wait resolve,7,close
716,register,0,classify
716,register classify,1,analyze
716,register classify analyze,2,wait
716,register classify analyze wait,3,analyze
716,register classify analyze wait analyze,4,resolve
716,register classify analyze wait analyze resolve,5,close
717,register,0,classify
717,register classify,1,analyze
717,register classify analyze,2,escalate
717,register classify analyze escalate,3,wait
717,register classify analyze escalate wait,4,resolve
717,register classify analyze escalate wait resolve,5,close
718,register,0,classify
718,register classify,1,analyze
718,register classify analyze,2,resolve
718,register classify analyze resolve,3,resolve
718,register classify analyze resolve resolve,4,close
719,register,0,classify
719,register classify,1,analyze
719,register classify analyze,2,resolve
719,register classify analyze resolve,3,resolve
719,register classify analyze resolve resolve,4,wait
719,register classify analyze resolve resolve wait,5,close
720,register,0,analyze
720,register analyze,1,analyze
720,register analyze analyze,2,escalate
720,register analyze analyze escalate,3,resolve
720,register analyze analyze escalate resolve,4,wait
720,register analyze analyze escalate resolve wait,5,analyze
720,register analyze analyze escalate resolve wait analyze,6,analyze
720,register analyze analyze escalate resolve wait analyze analyze,7,resolve
720,register analyze analyze escalate resolve wait analyze analyze resolve,8,close
721,register,0,classify
721,register classify,1,analyze
721,register classify analyze,2,resolve
721,register classify analyze resolve,3,resolve
721,register classify analyze resolve resolve,4,close
722,register,0,classify
722,register classify,1,analyze
722,register classify analyze,2,resolve
722,register classify analyze resolve,3,close
723,register,0,classify
723,register classify,1,analyze
723,register classify analyze,2,resolve
723,register classify analyze resolve,3,analyze
723,register classify analyze resolve analyze,4,wait
723,register classify analyze resolve analyze wait,5,analyze
723,register classify analyze resolve analyze wait analyze,6,analyze
723,register classify analyze resolve analyze wait analyze analyze,7,resolve
723,register classify analyze resolve analyze wait analyze analyze resolve,8,close
724,register,0,classify
724,register classify,1,analyze
724,register classify analyze,2,escalate
724,register classify analyze escalate,3,analyze
724,register classify analyze escalate analyze,4,analyze
724,register classify analyze escalate analyze analyze,5,escalate
724,register classify analyze escalate analyze analyze escalate,6,analyze
724,register classify analyze escalate analyze analyze escalate analyze,7,resolve
724,register classify analyze escalate analyze analyze escalate analyze resolve,8,close
725,register,0,classify
725,register classify,1,resolve
725,register classify resolve,2,analyze
725,register classify resolve analyze,3,close
726,register,0,classify
726,register classify,1,analyze
726,register classify analyze,2,resolve
726,register classify analyze resolve,3,resolve
726,register classify analyze resolve resolve,4,resolve
726,register classify analyze resolve resolve resolve,5,close
727,register,0,classify
727,register classify,1,analyze
727,register classify analyze,2,wait
727,register classify analyze wait,3,analyze
727,register classify analyze wait analyze,4,wait
727,register classify analyze wait analyze wait,5,wait
727,register classify analyze wait analyze wait wait,6,analyze
727,register classify analyze wait analyze wait wait analyze,7,escalate
727,register classify analyze wait analyze wait wait analyze escalate,8,close
728,register,0,classify
728,register classify,1,analyze
728,register classify analyze,2,wait
728,register classify analyze wait,3,escalate
728,register classify analyze wait escalate,4,analyze
728,register classify analyze wait escalate analyze,5,resolve
728,register classify analyze wait escalate analyze resolve,6,close
729,register,0,classify
729,register classify,1,analyze
729,register classify analyze,2,escalate
729,register classify analyze escalate,3,analyze
729,register classify analyze escalate analyze,4,wait
729,register classify analyze escalate analyze wait,5,analyze
729,register classify analyze escalate analyze wait analyze,6,escalate
729,register classify analyze escalate analyze wait analyze escalate,7,resolve
729,register classify analyze escalate analyze wait analyze escalate resolve,8,close
730,register,0,classify
730,register classify,1,escalate
730,register classify escalate,2,resolve
730,register classify escalate resolve,3,close
731,register,0,classify
731,register classify,1,analyze
731,register classify analyze,2,resolve
731,register classify analyze resolve,3,close
732,register,0,classify
732,register classify,1,analyze
732,register classify analyze,2,resolve
732,register classify analyze resolve,3,analyze
732,register classify analyze resolve analyze,4,close
733,register,0,classify
733,register classify,1,escalate
733,register classify escalate,2,resolve
733,register classify escalate resolve,3,close
734,register,0,classify
734,register classify,1,analyze
734,register classify analyze,2,resolve
734,register classify analyze resolve,3,resolve
734,register classify analyze resolve resolve,4,close
735,register,0,classify
735,register classify,1,analyze
735,register classify analyze,2,escalate
735,register classify analyze escalate,3,analyze
735,register classify analyze escalate analyze,4,wait
735,register classify analyze escalate analyze wait,5,analyze
735,register classify analyze escalate analyze wait analyze,6,escalate
735,register classify analyze escalate analyze wait analyze escalate,7,analyze
735,register classify analyze escalate analyze wait analyze escalate analyze,8,resolve
735,register classify analyze escalate analyze wait analyze escalate analyze resolve,9,close
736,register,0,classify
736,register classify,1,analyze
736,register classify analyze,2,resolve
736,register classify analyze resolve,3,close
737,register,0,classify
737,register classify,1,analyze
737,register classify analyze,2,resolve
737,register classify analyze resolve,3,close
738,register,0,classify
738,register classify,1,wait
738,register classify wait,2,resolve
738,register classify wait resolve,3,close
739,register,0,classify
739,register classify,1,wait
739,register classify wait,2,wait
739,register classify wait wait,3,analyze
739,register classify wait wait analyze,4,escalate
739,register classify wait wait analyze escalate,5,analyze
739,register classify wait wait analyze escalate analyze,6,wait
739,register classify wait wait analyze escalate analyze wait,7,resolve
739,register classify wait wait analyze escalate analyze wait resolve,8,close
740,register,0,classify
740,register classify,1,analyze
740,register classify analyze,2,resolve
740,register classify analyze resolve,3,close
741,register,0,classify
741,register classify,1,analyze
741,register classify analyze,2,resolve
741,register classify analyze resolve,3,close
742,register,0,classify
742,register classify,1,analyze
742,register classify analyze,2,analyze
742,register classify analyze analyze,3,resolve
742,register classify analyze analyze resolve,4,resolve
742,register classify analyze analyze resolve resolve,5,close
743,register,0,classify
743,register classify,1,analyze
743,register classify analyze,2,wait
743,register classify analyze wait,3,analyze
743,register classify analyze wait analyze,4,escalate
743,register classify analyze wait analyze escalate,5,wait
743,register classify analyze wait analyze escalate wait,6,wait
743,register classify analyze wait analyze escalate wait wait,7,wait
743,register classify analyze wait analyze escalate wait wait wait,8,analyze
743,register classify analyze wait analyze escalate wait wait wait analyze,9,resolve
743,register classify analyze wait analyze escalate wait wait wait analyze resolve,10,close
744,register,0,classify
744,register classify,1,analyze
744,register classify analyze,2,resolve
744,register classify analyze resolve,3,close
745,register,0,classify
745,register classify,1,analyze
745,register classify analyze,2,wait
745,register classify analyze wait,3,escalate
745,register classify analyze wait escalate,4,resolve
745,register classify analyze wait escalate resolve,5,close
746,register,0,classify
746,register classify,1,analyze
746,register classify analyze,2,escalate
746,register classify analyze escalate,3,analyze
746,register classify analyze escalate analyze,4,escalate
746,register classify analyze escalate analyze escalate,5,wait
746,register classify analyze escalate analyze escalate wait,6,close
747,register,0,classify
747,register classify,1,wait
747,register classify wait,2,escalate
747,register classify wait escalate,3,analyze
747,register classify wait escalate analyze,4,resolve
747,register classify wait escalate analyze resolve,5,close
748,register,0,classify
748,register classify,1,analyze
748,register classify analyze,2,wait
748,register classify analyze wait,3,analyze
748,register classify analyze wait analyze,4,escalate
748,register classify analyze wait analyze escalate,5,analyze
748,register classify analyze wait analyze escalate analyze,6,resolve
748,register classify analyze wait analyze escalate analyze resolve,7,resolve
748,register classify analyze wait analyze escalate analyze resolve resolve,8,close
749,register,0,classify
749,register classify,1,analyze
749,register classify analyze,2,wait
749,register classify analyze wait,3,analyze
749,register classify analyze wait analyze,4,resolve
749,register classify analyze wait analyze resolve,5,close
750,register,0,classify
750,register classify,1,analyze
750,register classify analyze,2,escalate
750,register classify analyze escalate,3,resolve
750,register classify analyze escalate resolve,4,close
751,register,0,classify
751,register classify,1,analyze
751,register classify analyze,2,resolve
751,register classify analyze resolve,3,close
752,register,0,classify
752,register classify,1,analyze
752,register classify analyze,2,resolve
752,register classify analyze resolve,3,close
753,register,0,classify
753,register classify,1,analyze
753,register classify analyze,2,wait
753,register classify analyze wait,3,resolve
753,register classify analyze wait resolve,4,close
754,register,0,classify
754,register classify,1,analyze
754,register classify analyze,2,escalate
754,register classify analyze escalate,3,analyze
754,register classify analyze escalate analyze,4,wait
754,register classify analyze escalate analyze wait,5,resolve
754,register classify analyze escalate analyze wait resolve,6,close
755,register,0,classify
755,register classify,1,analyze
755,register classify analyze,2,escalate
755,register classify analyze escalate,3,wait
755,register classify analyze escalate wait,4,resolve
755,register classify analyze escalate wait resolve,5,close
756,register,0,classify
756,register classify,1,analyze
756,register classify analyze,2,analyze
756,register classify analyze analyze,3,escalate
756,register classify analyze analyze escalate,4,resolve
756,register classify analyze analyze escalate resolve,5,close
757,register,0,classify
757,register classify,1,analyze
757,register classify analyze,2,resolve
757,register classify analyze resolve,3,close
758,register,0,classify
758,register classify,1,analyze
758,register classify analyze,2,resolve
758,register classify analyze resolve,3,close
759,register,0,classify
759,register classify,1,analyze
759,register classify analyze,2,escalate
759,register classify analyze escalate,3,resolve
759,register classify analyze escalate resolve,4,close
760,register,0,classify
760,register classify,1,analyze
760,register classify analyze,2,escalate
760,register classify analyze escalate,3,resolve
760,register classify analyze escalate resolve,4,analyze
760,register classify analyze escalate resolve analyze,5,close
761,register,0,classify
761,register classify,1,analyze
761,register classify analyze,2,resolve
761,register classify analyze resolve,3,close
762,register,0,classify
762,register classify,1,analyze
762,register classify analyze,2,wait
762,register classify analyze wait,3,analyze
762,register classify analyze wait analyze,4,wait
762,register classify analyze wait analyze wait,5,wait
762,register classify analyze wait analyze wait wait,6,wait
762,register classify analyze wait analyze wait wait wait,7,resolve
762,register classify analyze wait analyze wait wait wait resolve,8,close
763,register,0,classify
763,register classify,1,wait
763,register classify wait,2,resolve
763,register classify wait resolve,3,close
764,register,0,classify
764,register classify,1,analyze
764,register classify analyze,2,analyze
764,register classify analyze analyze,3,escalate
764,register classify analyze analyze escalate,4,wait
764,register classify analyze analyze escalate wait,5,analyze
764,register classify analyze analyze escalate wait analyze,6,resolve
764,register classify analyze analyze escalate wait analyze resolve,7,wait
764,register classify analyze analyze escalate wait analyze resolve wait,8,close
765,register,0,classify
765,register classify,1,analyze
765,register classify analyze,2,resolve
765,register classify analyze resolve,3,close
766,register,0,classify
766,register classify,1,analyze
766,register classify analyze,2,resolve
766,register classify analyze resolve,3,resolve
766,register classify analyze resolve resolve,4,close
767,register,0,classify
767,register classify,1,analyze
767,register classify analyze,2,resolve
767,register classify analyze resolve,3,wait
767,register classify analyze resolve wait,4,analyze
767,register classify analyze resolve wait analyze,5,resolve
767,register classify analyze resolve wait analyze resolve,6,close
768,register,0,classify
768,register classify,1,analyze
768,register classify analyze,2,resolve
768,register classify analyze resolve,3,analyze
768,register classify analyze resolve analyze,4,resolve
768,register classify analyze resolve analyze resolve,5,close
769,register,0,classify
769,register classify,1,analyze
769,register classify analyze,2,resolve
769,register classify analyze resolve,3,resolve
769,register classify analyze resolve resolve,4,close
770,register,0,classify
770,register classify,1,analyze
770,register classify analyze,2,analyze
770,register classify analyze analyze,3,resolve
770,register classify analyze analyze resolve,4,close
771,register,0,classify
771,register classify,1,wait
771,register classify wait,2,escalate
771,register classify wait escalate,3,analyze
771,register classify wait escalate analyze,4,wait
771,register classify wait escalate analyze wait,5,close
772,register,0,classify
772,register classify,1,wait
772,register classify wait,2,analyze
772,register classify wait analyze,3,wait
772,register classify wait analyze wait,4,close
773,register,0,classify
773,register classify,1,analyze
773,register classify analyze,2,wait
773,register classify analyze wait,3,resolve
773,register classify analyze wait resolve,4,wait
773,register classify analyze wait resolve wait,5,analyze
773,register classify analyze wait resolve wait analyze,6,escalate
773,register classify analyze wait resolve wait analyze escalate,7,analyze
773,register classify analyze wait resolve wait analyze escalate analyze,8,escalate
773,register classify analyze wait resolve wait analyze escalate analyze escalate,9,resolve
773,register classify analyze wait resolve wait analyze escalate analyze escalate resolve,10,close
774,register,0,classify
774,register classify,1,analyze
774,register classify analyze,2,resolve
774,register classify analyze resolve,3,analyze
774,register classify analyze resolve analyze,4,wait
774,register classify analyze resolve analyze wait,5,wait
774,register classify analyze resolve analyze wait wait,6,resolve
774,register classify analyze resolve analyze wait wait resolve,7,close
775,register,0,classify
775,register classify,1,analyze
775,register classify analyze,2,wait
775,register classify analyze wait,3,analyze
775,register classify analyze wait analyze,4,resolve
775,register classify analyze wait analyze resolve,5,close
776,register,0,classify
776,register classify,1,analyze
776,register classify analyze,2,wait
776,register classify analyze wait,3,analyze
776,register classify analyze wait analyze,4,resolve
776,register classify analyze wait analyze resolve,5,resolve
776,register classify analyze wait analyze resolve resolve,6,resolve
776,register classify analyze wait analyze resolve resolve resolve,7,close
777,register,0,classify
777,register classify,1,analyze
777,register classify analyze,2,resolve
777,register classify analyze resolve,3,close
778,register,0,classify
778,register classify,1,analyze
778,register classify analyze,2,escalate
778,register classify analyze escalate,3,analyze
778,register classify analyze escalate analyze,4,resolve
778,register classify analyze escalate analyze resolve,5,close
779,register,0,classify
779,register classify,1,analyze
779,register classify analyze,2,resolve
779,register classify analyze resolve,3,close
780,register,0,classify
780,register classify,1,analyze
780,register classify analyze,2,escalate
780,register classify analyze escalate,3,analyze
780,register classify analyze escalate analyze,4,escalate
780,register classify analyze escalate analyze escalate,5,resolve
780,register classify analyze escalate analyze escalate resolve,6,close
781,register,0,classify
781,register classify,1,analyze
781,register classify analyze,2,wait
781,register classify analyze wait,3,analyze
781,register classify analyze wait analyze,4,analyze
781,register classify analyze wait analyze analyze,5,resolve
781,register classify analyze wait analyze analyze resolve,6,close
782,register,0,classify
782,register classify,1,wait
782,register classify wait,2,resolve
782,register classify wait resolve,3,close
783,register,0,classify
783,register classify,1,analyze
783,register classify analyze,2,analyze
783,register classify analyze analyze,3,wait
783,register classify analyze analyze wait,4,analyze
783,register classify analyze analyze wait analyze,5,escalate
783,register classify analyze analyze wait analyze escalate,6,analyze
783,register classify analyze analyze wait analyze escalate analyze,7,resolve
783,register classify analyze analyze wait analyze escalate analyze resolve,8,close
784,register,0,classify
784,register classify,1,analyze
784,register classify analyze,2,resolve
784,register classify analyze resolve,3,close
785,register,0,classify
785,register classify,1,analyze
785,register classify analyze,2,analyze
785,register classify analyze analyze,3,escalate
785,register classify analyze analyze escalate,4,resolve
785,register classify analyze analyze escalate resolve,5,close
786,register,0,classify
786,register classify,1,analyze
786,register classify analyze,2,resolve
786,register classify analyze resolve,3,close
787,register,0,classify
787,register classify,1,analyze
787,register classify analyze,2,resolve
787,register classify analyze resolve,3,close
788,register,0,classify
788,register classify,1,analyze
788,register classify analyze,2,resolve
788,register classify analyze resolve,3,resolve
788,register classify analyze resolve resolve,4,close
789,register,0,classify
789,register classify,1,analyze
789,register classify analyze,2,escalate
789,register classify analyze escalate,3,analyze
789,register classify analyze escalate analyze,4,wait
789,register classify analyze escalate analyze wait,5,analyze
789,register classify analyze escalate analyze wait analyze,6,escalate
789,register classify analyze escalate analyze wait analyze escalate,7,resolve
789,register classify analyze escalate analyze wait analyze escalate resolve,8,close
790,register,0,classify
790,register classify,1,analyze
790,register classify analyze,2,analyze
790,register classify analyze analyze,3,resolve
790,register classify analyze analyze resolve,4,close
791,register,0,classify
791,register classify,1,resolve
791,register classify resolve,2,resolve
791,register classify resolve resolve,3,close
792,register,0,classify
792,register classify,1,analyze
792,register classify analyze,2,resolve
792,register classify analyze resolve,3,close
793,register,0,classify
793,register classify,1,resolve
793,register classify resolve,2,resolve
793,register classify resolve resolve,3,close
794,register,0,classify
794,register classify,1,analyze
794,register classify analyze,2,wait
794,register classify analyze wait,3,close
795,register,0,classify
795,register classify,1,escalate
795,register classify escalate,2,analyze
795,register classify escalate analyze,3,resolve
795,register classify escalate analyze resolve,4,close
796,register,0,classify
796,register classify,1,resolve
796,register classify resolve,2,resolve
796,register classify resolve resolve,3,close
797,register,0,classify
797,register classify,1,analyze
797,register classify analyze,2,wait
797,register classify analyze wait,3,close
798,register,0,classify
798,register classify,1,resolve
798,register classify resolve,2,resolve
798,register classify resolve resolve,3,close
799,register,0,classify
799,register classify,1,analyze
799,register classify analyze,2,resolve
799,register classify analyze resolve,3,close
800,register,0,classify
800,register classify,1,escalate
800,register classify escalate,2,resolve
800,register classify escalate resolve,3,close
801,register,0,classify
801,register classify,1,analyze
801,register classify analyze,2,escalate
801,register classify analyze escalate,3,analyze
801,register classify analyze escalate analyze,4,resolve
801,register classify analyze escalate analyze resolve,5,close
802,register,0,classify
802,register classify,1,analyze
802,register classify analyze,2,resolve
802,register classify analyze resolve,3,close
803,register,0,classify
803,register classify,1,analyze
803,register classify analyze,2,resolve
803,register classify analyze resolve,3,close
804,register,0,classify
804,register classify,1,analyze
804,register classify analyze,2,resolve
804,register classify analyze resolve,3,close
805,register,0,classify
805,register classify,1,escalate
805,register classify escalate,2,analyze
805,register classify escalate analyze,3,analyze
805,register classify escalate analyze analyze,4,analyze
805,register classify escalate analyze analyze analyze,5,analyze
805,register classify escalate analyze analyze analyze analyze,6,resolve
805,register classify escalate analyze analyze analyze analyze resolve,7,close
806,register,0,classify
806,register classify,1,analyze
806,register classify analyze,2,escalate
806,register classify analyze escalate,3,resolve
806,register classify analyze escalate resolve,4,close
807,register,0,classify
807,register classify,1,analyze
807,register classify analyze,2,escalate
807,register classify analyze escalate,3,analyze
807,register classify analyze escalate analyze,4,escalate
807,register classify analyze escalate analyze escalate,5,analyze
807,register classify analyze escalate analyze escalate analyze,6,escalate
807,register classify analyze escalate analyze escalate analyze escalate,7,analyze
807,register classify analyze escalate analyze escalate analyze escalate analyze,8,wait
807,register classify analyze escalate analyze escalate analyze escalate analyze wait,9,resolve
807,register classify analyze escalate analyze escalate analyze escalate analyze wait resolve,10,wait
807,register classify analyze escalate analyze escalate analyze escalate analyze wait resolve wait,11,analyze
807,register classify analyze escalate analyze escalate analyze escalate analyze wait resolve wait analyze,12,resolve
807,register classify analyze escalate analyze escalate analyze escalate analyze wait resolve wait analyze resolve,13,close
808,register,0,classify
808,register classify,1,wait
808,register classify wait,2,analyze
808,register classify wait analyze,3,escalate
808,register classify wait analyze escalate,4,analyze
808,register classify wait analyze escalate analyze,5,escalate
808,register classify wait analyze escalate analyze escalate,6,resolve
808,register classify wait analyze escalate analyze escalate resolve,7,close
809,register,0,classify
809,register classify,1,analyze
809,register classify analyze,2,resolve
809,register classify analyze resolve,3,close
810,register,0,classify
810,register classify,1,analyze
810,register classify analyze,2,resolve
810,register classify analyze resolve,3,close
811,register,0,classify
811,register classify,1,analyze
811,register classify analyze,2,resolve
811,register classify analyze resolve,3,close
812,register,0,classify
812,register classify,1,analyze
812,register classify analyze,2,escalate
812,register classify analyze escalate,3,resolve
812,register classify analyze escalate resolve,4,close
813,register,0,classify
813,register classify,1,wait
813,register classify wait,2,analyze
813,register classify wait analyze,3,resolve
813,register classify wait analyze resolve,4,close
814,register,0,classify
814,register classify,1,analyze
814,register classify analyze,2,analyze
814,register classify analyze analyze,3,escalate
814,register classify analyze analyze escalate,4,analyze
814,register classify analyze analyze escalate analyze,5,wait
814,register classify analyze analyze escalate analyze wait,6,analyze
814,register classify analyze analyze escalate analyze wait analyze,7,resolve
814,register classify analyze analyze escalate analyze wait analyze resolve,8,wait
814,register classify analyze analyze escalate analyze wait analyze resolve wait,9,wait
814,register classify analyze analyze escalate analyze wait analyze resolve wait wait,10,analyze
814,register classify analyze analyze escalate analyze wait analyze resolve wait wait analyze,11,escalate
814,register classify analyze analyze escalate analyze wait analyze resolve wait wait analyze escalate,12,resolve
814,register classify analyze analyze escalate analyze wait analyze resolve wait wait analyze escalate resolve,13,close
815,register,0,classify
815,register classify,1,analyze
815,register classify analyze,2,wait
815,register classify analyze wait,3,wait
815,register classify analyze wait wait,4,wait
815,register classify analyze wait wait wait,5,resolve
815,register classify analyze wait wait wait resolve,6,close
816,register,0,classify
816,register classify,1,analyze
816,register classify analyze,2,escalate
816,register classify analyze escalate,3,resolve
816,register classify analyze escalate resolve,4,close
817,register,0,classify
817,register classify,1,analyze
817,register classify analyze,2,wait
817,register classify analyze wait,3,wait
817,register classify analyze wait wait,4,resolve
817,register classify analyze wait wait resolve,5,resolve
817,register classify analyze wait wait resolve resolve,6,close
818,register,0,classify
818,register classify,1,analyze
818,register classify analyze,2,resolve
818,register classify analyze resolve,3,wait
818,register classify analyze resolve wait,4,analyze
818,register classify analyze resolve wait analyze,5,escalate
818,register classify analyze resolve wait analyze escalate,6,analyze
818,register classify analyze resolve wait analyze escalate analyze,7,wait
818,register classify analyze resolve wait analyze escalate analyze wait,8,analyze
818,register classify analyze resolve wait analyze escalate analyze wait analyze,9,escalate
818,register classify analyze resolve wait analyze escalate analyze wait analyze escalate,10,resolve
818,register classify analyze resolve wait analyze escalate analyze wait analyze escalate resolve,11,close
819,register,0,classify
819,register classify,1,wait
819,register classify wait,2,resolve
819,register classify wait resolve,3,close
820,register,0,classify
820,register classify,1,analyze
820,register classify analyze,2,escalate
820,register classify analyze escalate,3,analyze
820,register classify analyze escalate analyze,4,escalate
820,register classify analyze escalate analyze escalate,5,analyze
820,register classify analyze escalate analyze escalate analyze,6,escalate
820,register classify analyze escalate analyze escalate analyze escalate,7,resolve
820,register classify analyze escalate analyze escalate analyze escalate resolve,8,close
821,register,0,classify
821,register classify,1,analyze
821,register classify analyze,2,analyze
821,register classify analyze analyze,3,resolve
821,register classify analyze analyze resolve,4,analyze
821,register classify analyze analyze resolve analyze,5,resolve
821,register classify analyze analyze resolve analyze resolve,6,resolve
821,register classify analyze analyze resolve analyze resolve resolve,7,resolve
821,register classify analyze analyze resolve analyze resolve resolve resolve,8,close
822,register,0,classify
822,register classify,1,analyze
822,register classify analyze,2,resolve
822,register classify analyze resolve,3,close
823,register,0,classify
823,register classify,1,resolve
823,register classify resolve,2,resolve
823,register classify resolve resolve,3,close
824,register,0,classify
824,register classify,1,escalate
824,register classify escalate,2,analyze
824,register classify escalate analyze,3,analyze
824,register classify escalate analyze analyze,4,resolve
824,register classify escalate analyze analyze resolve,5,close
825,register,0,classify
825,register classify,1,analyze
825,register classify analyze,2,escalate
825,register classify analyze escalate,3,analyze
825,register classify analyze escalate analyze,4,escalate
825,register classify analyze escalate analyze escalate,5,analyze
825,register classify analyze escalate analyze escalate analyze,6,escalate
825,register classify analyze escalate analyze escalate analyze escalate,7,wait
825,register classify analyze escalate analyze escalate analyze escalate wait,8,analyze
825,register classify analyze escalate analyze escalate analyze escalate wait analyze,9,resolve
825,register classify analyze escalate analyze escalate analyze escalate wait analyze resolve,10,close
826,register,0,classify
826,register classify,1,analyze
826,register classify analyze,2,escalate
826,register classify analyze escalate,3,wait
826,register classify analyze escalate wait,4,resolve
826,register classify analyze escalate wait resolve,5,close
827,register,0,classify
827,register classify,1,analyze
827,register classify analyze,2,escalate
827,register classify analyze escalate,3,analyze
827,register classify analyze escalate analyze,4,wait
827,register classify analyze escalate analyze wait,5,analyze
827,register classify analyze escalate analyze wait analyze,6,escalate
827,register classify analyze escalate analyze wait analyze escalate,7,analyze
827,register classify analyze escalate analyze wait analyze escalate analyze,8,resolve
827,register classify analyze escalate analyze wait analyze escalate analyze resolve,9,close
828,register,0,classify
828,register classify,1,escalate
828,register classify escalate,2,resolve
828,register classify escalate resolve,3,close
829,register,0,classify
829,register classify,1,analyze
829,register classify analyze,2,resolve
829,register classify analyze resolve,3,close
830,register,0,classify
830,register classify,1,analyze
830,register classify analyze,2,wait
830,register classify analyze wait,3,escalate
830,register classify analyze wait escalate,4,analyze
830,register classify analyze wait escalate analyze,5,close
831,register,0,classify
831,register classify,1,wait
831,register classify wait,2,resolve
831,register classify wait resolve,3,close
832,register,0,classify
832,register classify,1,analyze
832,register classify analyze,2,resolve
832,register classify analyze resolve,3,close
833,register,0,classify
833,register classify,1,analyze
833,register classify analyze,2,resolve
833,register classify analyze resolve,3,close
834,register,0,classify
834,register classify,1,analyze
834,register classify analyze,2,wait
834,register classify analyze wait,3,analyze
834,register classify analyze wait analyze,4,wait
834,register classify analyze wait analyze wait,5,resolve
834,register classify analyze wait analyze wait resolve,6,resolve
834,register classify analyze wait analyze wait resolve resolve,7,close
835,register,0,classify
835,register classify,1,analyze
835,register classify analyze,2,resolve
835,register classify analyze resolve,3,resolve
835,register classify analyze resolve resolve,4,resolve
835,register classify analyze resolve resolve resolve,5,wait
835,register classify analyze resolve resolve resolve wait,6,escalate
835,register classify analyze resolve resolve resolve wait escalate,7,resolve
835,register classify analyze resolve resolve resolve wait escalate resolve,8,close
836,register,0,classify
836,register classify,1,analyze
836,register classify analyze,2,resolve
836,register classify analyze resolve,3,close
837,register,0,classify
837,register classify,1,analyze
837,register classify analyze,2,escalate
837,register classify analyze escalate,3,analyze
837,register classify analyze escalate analyze,4,close
838,register,0,classify
838,register classify,1,analyze
838,register classify analyze,2,resolve
838,register classify analyze resolve,3,analyze
838,register classify analyze resolve analyze,4,resolve
838,register classify analyze resolve analyze resolve,5,close
839,register,0,classify
839,register classify,1,analyze
839,register classify analyze,2,wait
839,register classify analyze wait,3,close
840,register,0,classify
840,register classify,1,analyze
840,register classify analyze,2,resolve
840,register classify analyze resolve,3,close
841,register,0,classify
841,register classify,1,analyze
841,register classify analyze,2,resolve
841,register classify analyze resolve,3,close
842,register,0,classify
842,register classify,1,wait
842,register classify wait,2,escalate
842,register classify wait escalate,3,wait
842,register classify wait escalate wait,4,wait
842,register classify wait escalate wait wait,5,analyze
842,register classify wait escalate wait wait analyze,6,resolve
842,register classify wait escalate wait wait analyze resolve,7,close
843,register,0,classify
843,register classify,1,escalate
843,register classify escalate,2,analyze
843,register classify escalate analyze,3,resolve
843,register classify escalate analyze resolve,4,close
844,register,0,classify
844,register classify,1,analyze
844,register classify analyze,2,escalate
844,register classify analyze escalate,3,close
845,register,0,classify
845,register classify,1,analyze
845,register classify analyze,2,analyze
845,register classify analyze analyze,3,escalate
845,register classify analyze analyze escalate,4,analyze
845,register classify analyze analyze escalate analyze,5,escalate
845,register classify analyze analyze escalate analyze escalate,6,resolve
845,register classify analyze analyze escalate analyze escalate resolve,7,close
846,register,0,classify
846,register classify,1,analyze
846,register classify analyze,2,escalate
846,register classify analyze escalate,3,close
847,register,0,classify
847,register classify,1,analyze
847,register classify analyze,2,wait
847,register classify analyze wait,3,analyze
847,register classify analyze wait analyze,4,resolve
847,register classify analyze wait analyze resolve,5,close
848,register,0,classify
848,register classify,1,analyze
848,register classify analyze,2,resolve
848,register classify analyze resolve,3,resolve
848,register classify analyze resolve resolve,4,close
849,register,0,classify
849,register classify,1,escalate
